0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1232,2100,2324,2654,3130,3060,3240,4276,4808,5198,5254,6402,6486,7690,7800,7890,8534,9850,9910,10106,10256,10358,10488,11972,12080,12245,12301,12415,12473,14125,14185,15893,15955,16081,16145,16340,16406,18282,18350,18488,18558,20546,20618,22662,22736,22886,22962,23193,23271,25483,25563,25725,25807,28131,28215,28385,28471,28558,28646,31138,31228,31501,31593,31686,31780,31970,32066,34782,34880,34979,35079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,1769,2249,2579,3089,3299,3287,4360,4930,5320,5312,6501,6711,7958,8090,8180,8870,10233,10293,10538,10688,10790,10946,12483,12591,12756,12924,13038,13096,14807,14867,16636,16698,16824,16888,17083,17149,19092,19160,19298,19368,21427,21499,23616,23690,23840,23916,24147,24225,26516,26596,26758,26840,29247,29331,29501,29587,29674,29762,32343,32433,32706,32798,32891,32985,33175,33271,36084,36182,36281,36381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1410,1740,2250,2460,2448,3558,4128,4518,4510,5740,5950,7240,7372,7462,8152,9562,9622,9867,10017,10119,10275,11865,11973,12138,12306,12420,13290,15060,15120,16950,17012,17138,17202,17397,17463,19473,19541,19679,19749,21879,21951,24141,24215,24365,24441,24672,24750,27120,27200,27362,27444,29934,30018,30188,30274,30448,30536,33206,33296,33569,33661,33754,33848,34038,34134,37044,37142,37241,37341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,2015,2559,3644,3305,4452,5060,5489,4844,6115,6289,7622,7710,7890,8626,10083,10043,10288,10488,10590,10733,12376,12484,12649,12789,12903,13831,15660,15780,17671,17733,17859,17923,18118,18184,20261,20329,20467,20537,22738,22810,25073,25147,25297,25373,25604,25682,28131,28211,28373,28455,31028,31112,31282,31368,31542,31630,34389,34479,34752,34844,34937,35031,35221,35317,38324,38422,38521,38621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1600,2720,2348,3532,4140,4569,3889,5201,5375,6751,6839,7019,7755,9259,9219,9464,9664,9766,9909,11605,11713,11878,12018,12132,13060,14948,15068,17020,18012,18138,18202,18397,18463,20607,20675,20813,20883,23155,23227,25563,25637,25787,25863,26094,26172,28700,28780,28942,29024,31680,31764,31934,32020,32194,32282,35130,35220,35493,35585,35771,35865,36055,36151,39255,39353,39452,39552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,2277,2163,3384,4030,4459,3944,5297,5399,6818,6950,7130,7912,9463,9567,9812,10012,10063,10219,11968,12076,12230,12398,12493,13479,15426,15486,17499,18553,18679,18871,19066,19132,21343,21411,21526,21596,23939,24011,26420,26494,26644,26720,26951,27029,29636,29716,29878,29960,32699,32783,32953,33039,33184,33272,36209,36299,36572,36664,36819,36913,37103,37199,40400,40498,40597,40697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1802,3060,3706,4174,3624,5018,5120,6582,6978,7158,7940,9538,9642,9887,10087,10189,10345,12147,12255,12464,12632,12746,13732,15738,15798,17872,18926,19052,19244,19426,19558,21836,21904,22042,22112,24526,24598,27080,27154,27304,27380,27688,27766,30452,30532,30694,30776,33598,33682,33835,33921,34095,34183,37209,37299,37572,37664,37850,37944,38134,38230,41528,41626,41824,41924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,2555,3239,3707,3087,4522,4624,6129,6525,6705,7533,9178,9282,9527,9727,10339,10495,12350,12458,12667,12835,12949,13993,16058,16118,18253,19369,19495,19687,19869,20001,22346,22550,22688,22758,25243,25315,27870,27944,28094,28170,28478,28556,31321,31401,31563,31645,34550,34634,34872,34958,35132,35220,38335,38425,38698,38790,38976,39070,39241,39337,42732,42830,43028,43128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,2016,2484,2844,4320,4572,6120,6516,6696,7524,9216,9240,9534,9734,10346,10502,12410,12518,12738,12906,13020,14064,16188,16248,18444,19560,19686,19878,20073,20205,22617,22821,22959,23169,25725,25797,28425,28499,28649,28725,29033,29111,31955,32035,32197,32279,35267,35351,35606,35692,35866,35954,39158,39248,39521,39613,39799,39893,40083,40179,43671,43769,43967,44067
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,2849,3609,5126,5027,6618,7058,7205,8079,9818,9809,10103,10303,10966,11096,13057,13327,13547,13659,13754,14856,17039,16979,19236,20414,20540,20732,20927,21059,23538,23742,23880,24090,26717,26807,29508,29582,29732,29808,30116,30194,33117,33197,33359,33441,36512,36596,36851,36937,37111,37199,40492,40582,40855,40947,41133,41227,41417,41513,45102,45200,45398,45498
